Store Directory,,,,,,,,,,,,,
0653,,,8989 Okeechobee Boulevard ,,,,,,,,,,
,,,West Palm Beach ,,FL,,33411-1826,,,,,,
,,,,,,,,,,,,,
J,,,Publix At Southchase ,,,,,,Wyatte L. Osteen ,Mark S. Mclaughlin ,(407) 816 - 0884,Pharmacy,Orange 
0654,,,12195 Orange Blossom Trail ,,,,,,,,,,
,,,Orlando ,,FL,,32837-6502,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Doral Isle ,,,,,,Jerry D. Reed ,Carlos R Uz ,(305) 597 - 8295,Pharmacy,Dade 
0655,,,10755 N.w. 58th Street ,,,,,,,,,,
,,,Doral ,,FL,,33178-2801,,,,,,
,,,,,,,,,,,,,
C,,,Columbiana Station ,,,,,,Charles N. Gainer ,Dexter S. Osha Ii ,(803) 407 - 0449,Pharmacy,Lexington 
0656,,,150 Harbison Boulevard ,,,,,,,,,,
,,,Columbia ,,SC,,29212-2204,,,,,,
,,,,,,,,,,,,,
M,,,The Shoppes Of Paradise Lakes ,,,,,,Jerry D. Reed ,Shane C. Nelson ,(305) 382 - 5551,Pharmacy,Dade 
0657,,,16800 S.w. 88th Street ,,,,,,,,,,
,,,Miami ,,FL,,33196-5935,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Dadeland ,,,,,,Jerry D. Reed ,Roger I. Paz ,(305) 670 - 8929,Pharmacy,Dade 
0658,,,9105 South Dadeland Boulevard ,,,,,,,,,Liquor Store,
,,,Miami ,,FL,,33156-7813,,,,,,
,,,,,,,,,,,,,
J,,,Publix At College Park ,,,,,,Wyatte L. Osteen ,Kerri Tubbs ,(407) 872 - 0173,Pharmacy,Orange 
0659,,,2015 Edgewater Drive ,,,,,,,,,,
,,,Orlando ,,FL,,32804-5311,,,,,,
,,,,,,,,,,,,,
J,,,Halifax Plantation Village ,,,,,,David W. Currey ,Bryan Sanders ,(386) 615 - 8885,Pharmacy,Volusia 
0660,,,3750 Roscommon Drive ,,,,,,,,,Liquor Store,
,,,Ormond Beach ,,FL,,32174-2849,,,,,,
,,,,,,,,,,,,,
J,,,Publix At Colonialtown ,,,,,,Wyatte L. Osteen ,Mark G. Buckner ,(407) 896 - 8154,Pharmacy,Orange 
0662,,,1500 East Colonial Drive ,,,,,,,,,,
,,,Orlando ,,FL,,32803-4706,,,,,,
,,,,,,,,,,,,,
L,,,Lake Brandon Plaza ,,,,,,Ernest P. Helm ,Tab E. Bryant ,(813) 655 - 8911,Pharmacy,Hillsborough 
0663,,,11255 Causeway Boulevard ,,,,,,,,,,
,,,Brandon ,,FL,,33511-2903,,,,,,
,,,,,,,,,,,,,
A,,,Lenox Marketplace ,,,,,,Aissata Deme ,James W. Gehring ,(404) 848 - 0344,Pharmacy,Fulton 
0664,,,3535 Peachtree Road_ne ,,,,,,,,,,
,,,Atlanta ,,GA,,30326-3287,,,,,,
,,,,,,,,,,,,,
A,,,Shamrock Plaza ,,,,,,Jasmin Ovcina ,Roby B. Jewell ,(404) 638 - 1293,Pharmacy,De Kalb 
0665,,,3870 N. Druid Hills Road ,,,,,,,,,,
,,,Decatur ,,GA,,30033-3002,,,,,,
,,,,,,,,,,,,,
J,,,Publix At Deltona Landings ,,,,,,David W. Currey ,Mark C. Hanley ,(386) 575 - 0521,Pharmacy,Volusia 
0667,,,915 Doyle Road ,,,,,,,,,,
,,,Deltona ,,FL,,32725-8254,,,,,,
,,,,,,,,,,,,,
J,,,Pine Tree Plaza ,,,,,,Stephan M. Walker ,Bryan P. Miller ,(904) 276 - 6016,Pharmacy,Clay 
0668,,,410 Blanding Boulevard ,,,,,,,,,,
,,,Orange Park ,,FL,,32073-5051,,,,,,
,,,,,,,,,,,,,
M,,,Skylake Mall ,,,,,,Jerry D. Reed ,Charles S. Anderson ,(305) 945 - 7119,Pharmacy,Dade 
0669,,,1700 N.e. Miami Gardens Drive ,,,,,,,,,,
,,,North Miami Beach ,,FL,,33179-5301,,,,,,
,,,,,,,,,,,,,
A,,,Publix At Powder Springs ,,,,,,Aissata Deme ,Bruce C. Humphries ,(770) 222 - 2972,Pharmacy,Cobb 
0670,,,"3721 New Macland Road, Suite 300 ",,,,,,,,,,
,,,Powder Springs ,,GA,,30127-2088,,,,,,
,,,,,,,,,,,,,
L,,,Publix In The Highlands ,,,,,,Ernest P. Helm ,Jason Macklin ,(863) 607 - 4522,Pharmacy,Polk 
0671,,,2125 East C.r. 540-a ,,,,,,,,,Liquor Store,
,,,Lakeland ,,FL,,33813-3794,,,,,,
,,,,,,,,,,,,,
A,,,Sandy Plains Exchange ,,,,,,Aissata Deme ,John P. Watterson ,(770) 509 - 3991,Pharmacy,Cobb 
0672,,,1860 Sandy Plains Road ,,,,,,,,,,
,,,Marietta ,,GA,,30066-7833,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Monarch Lakes ,,,,,,Jamie W Laviolette ,Michael G. Farrell ,(954) 447 - 9212,Pharmacy,Broward 
0673,,,14375 Miramar Parkway ,,,,,,,,,Liquor Store,
,,,Miramar ,,FL,,33027-4134,,,,,,
,,,,,,,,,,,,,
M,,,Shops At Sunset Lakes ,,,,,,Jamie W Laviolette ,Michael G. Farrell ,(954) 447 - 3334,Pharmacy,Broward 
0674,,,18409 Miramar Parkway ,,,,,,,,,,
,,,Miramar ,,FL,,33029-5802,,,,,,
,,,,,,,,,,,,,
J,,,Riverside Landings ,,,,,,Wyatte L. Osteen ,Kelly Wilson ,(407) 971 - 1774,Pharmacy,Seminole 
0675,,,1801 East Broadway (cr 419) ,,,,,,,,,,
,,,Oviedo ,,FL,,32765-8597,,,,,,
,,,,,,,,,,,,,
L,,,Naples Walk ,,,,,,Marsha C. Singh ,Steven B. Micheli ,(239) 513 - 1356,Pharmacy,Collier 
0676,,,2450 Vanderbilt Beach Road ,,,,,,,,,Liquor Store,
,,,Naples ,,FL,,34109-0620,,,,,,
,,,,,,,,,,,,,
J,,,Paradise Key ,,,,,,James L. Sheppard ,James A. Minor ,(850) 837 - 9094,Pharmacy,Okaloosa 
0677,,,4425 Commons Drive East ,,,,,,,,,Liquor Store,
,,,Destin ,,FL,,32541-3414,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Sawgrass Center ,,,,,,Timothy J. Redding ,Krystal Goss ,(954) 757 - 4405,Pharmacy,Broward 
0678,,,5950 Coral Ridge Drive ,,,,,,,,,Liquor Store,
,,,Coral Springs ,,FL,,33076-3300,,,,,,
,,,,,,,,,,,,,
M,,,Taft Hollywood Shopping Center ,,,,,,Jamie W Laviolette ,Kristen C. Crapo ,(954) 961 - 1770,Pharmacy,Broward 
0679,,,6901 Taft Street ,,,,,,,,,,
,,,Hollywood ,,FL,,33024-3801,,,,,,
,,,,,,,,,,,,,
J,,,Esplanade At Butler Plaza ,,,,,,David W. Currey ,Jeffrey W. Thompson ,(352) 367 - 4324,,Alachua 
0680,,,3100 S.w. 35th Boulevard ,,,,,,,,,,
,,,Gainesville ,,FL,,32608-2415,,,,,,
,,,,,,,,,,,,,
L,,,Publix At Holmes Beach ,,,,,,Joseph V. Taylor ,John K. Kisgen ,(941) 778 - 5422,,Manatee 
0681,,,3900 East Bay Drive ,,,,,,,,,,
,,,Holmes Beach ,,FL,,34217-1983,,,,,,
,,,,,,,,,,,,,
M,,,Town Center Shops ,,,,,,David J. Tapia ,Dennis J. Sullivan ,(772) 692 - 7090,Pharmacy,Martin 
0682,,,4231 N.w. Federal Highway ,,,,,,,,,,
,,,Jensen Beach ,,FL,,34957-3600,,,,,,
,,,,,,,,,,,,,
L,,,Southpointe Commons ,,,,,,Marsha C. Singh ,Mackenzie D. Mast ,(239) 415 - 1515,Pharmacy,Lee 
0683,,,5997 South Pointe Boulevard. Suite 106 ,,,,,,,,,Liquor Store,
,,,Ft. Myers ,,FL,,33919-3272,,,,,,
,,,,,,,,,,,,,
L,,,Publix At Summer Bay ,,,,,,Ernest P. Helm ,David L. Sutton ,(352) 243 - 0529,Pharmacy,Lake 
0684,,,"17445 U.s. Highway 192, Suite 11 ",,,,,,,,,Liquor Store,
,,,Clermont ,,FL,,34714-7016,,,,,,
,,,,,,,,,,,,,
L,,,Publix @ Temple Terrace ,,,,,,Ernest P. Helm ,Tab E. Bryant ,(813) 984 - 6411,Pharmacy,Hillsborough 
0685,,,5450 East Busch Boulevard ,,,,,,,,,,
,,,Temple Terrace ,,FL,,33617-5418,,,,,,
,,,,,,,,,,,,,
J,,,Highland Square ,,,,,,Stephan M. Walker ,David P. Hanegan ,(904) 751 - 1445,,Duval 
0686,,,"1100 Dunn Avenue, Building 100 ",,,,,,,,,,
,,,Jacksonville ,,FL,,32218-4896,,,,,,
,,,,,,,,,,,,,
C,,,Hillcrest Shopping Center ,,,,,,Charles N. Gainer ,Dustin W. Snider ,(864) 253 - 1820,Pharmacy,Spartanburg 
0687,,,1905 East Main Street ,,,,,,,,,,
,,,Spartanburg ,,SC,,29307-2308,,,,,,
,,,,,,,,,,,,,
L,,,Gateway Mall ,,,,,,Joseph V. Taylor ,Michael P. Aitken ,(727) 578 - 2833,Pharmacy,Pinellas 
0688,,,"7999 Dr. Martin Luther King, Jr. Street North ",,,,,,,,,Liquor Store,
,,,St. Petersburg ,,FL,,33702-4107,,,,,,
,,,,,,,,,,,,,
J,,,Publix At Steeplechase ,,,,,,David W. Currey ,Darren T. Steffy ,(352) 332 - 5114,Pharmacy,Alachua 
0690,,,14130 W. Newberry Road ,,,,,,,,,,
,,,Newberry ,,FL,,32669-2759,,,,,,
,,,,,,,,,,,,,
A,,,Briarcliff Village Shopping Center ,,,,,,Aissata Deme ,Matthew R. Dolan ,(770) 724 - 1947,Pharmacy,De Kalb 
0691,,,2162 Henderson Mill Rd ,,,,,,,,,,
,,,Atlanta ,,GA,,30345-3762,,,,,,
,,,,,,,,,,,,,
J,,,Conway Plaza Shopping Center ,,,,,,Wyatte L. Osteen ,Kerri Tubbs ,(407) 282 - 7997,Pharmacy,Orange 
0692,,,4402 Curry Ford Road ,,,,,,,,,,
,,,Orlando ,,FL,,32812-2709,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Pine Lake Plaza ,,,,,,Jamie W Laviolette ,John M. Kalis ,(954) 784 - 3277,Pharmacy,Broward 
0693,,,411 South Cypress Road ,,,,,,,,,,
,,,Pompano Beach ,,FL,,33060-7135,,,,,,
,,,,,,,,,,,,,
A,,,The Market At Bridgemill ,,,,,,Aissata Deme ,Robert C. Abrahamson ,(770) 345 - 8380,Pharmacy,Cherokee 
0694,,,3760 Sixes Road. Suite 110 ,,,,,,,,,,
,,,Canton ,,GA,,30114-8194,,,,,,
,,,,,,,,,,,,,
M,,,Palm Crossings ,,,,,,David J. Tapia ,Dennis C Broughton ,(321) 722 - 0022,Pharmacy,Brevard 
0695,,,"145 Palm Bay Road, Suite 117 ",,,,,,,,,,
,,,West Melbourne ,,FL,,32904-8601,,,,,,
,,,,,,,,,,,,,
L,,,Sarasota Pavilion ,,,,,,Marsha C. Singh ,Scott M. Kiesel ,(941) 922 - 7644,Pharmacy,Sarasota 
0696,,,6543 South Tamiami Trail ,,,,,,,,,Liquor Store,
,,,Sarasota ,,FL,,34231-4827,,,,,,
,,,,,,,,,,,,,
L,,,Publix At Cape Haze ,,,,,,Marsha C. Singh ,Jack L. Drew ,(941) 698 - 1699,,Charlotte 
0697,,,8725 Placida Road ,,,,,,,,,,
,,,Placida ,,FL,,33946-2429,,,,,,
,,,,,,,,,,,,,
J,,,Lake Mary Pointe ,,,,,,Wyatte L. Osteen ,Abraham E. Gonzalez ,(407) 321 - 7616,Pharmacy,Seminole 
0698,,,601 Weldon Boulevard ,,,,,,,,,,
,,,Lake Mary ,,FL,,32746-3866,,,,,,
,,,,,,,,,,,,,
M,,,Northlake Promenade Shoppes ,,,,,,David J. Tapia ,Patrick M. Murphy ,(561) 842 - 1193,Pharmacy,Palm Beach 
0699,,,374 Northlake Boulevard ,,,,,,,,,,
,,,Lake Park ,,FL,,33408-5421,,,,,,
,,,,,,,,,,,,,
J,,,Island Crossing Shopping Center ,,,,,,Stephan M. Walker ,Johnny E. Wilcox Ii ,(843) 842 - 2632,,Beaufort 
0700,,,11 Palmetto Bay Road ,,,,,,,,,,
,,,Hilton Head Island ,,SC,,29928-3293,,,,,,
,,,,,,,,,,,,,
L,,,Orange Grove Center ,,,,,,Marsha C. Singh ,Robert W. Hagler ,(239) 997 - 0212,Pharmacy,Lee 
0701,,,4065 Hancock Bridge Parkway ,,,,,,,,,,
,,,North Ft. Myers ,,FL,,33903-4294,,,,,,
,,,,,,,,,,,,,
L,,,Town And Country Square ,,,,,,Ernest P. Helm ,Edd W. Dean ,(863) 858 - 1146,Pharmacy,Polk 
0702,,,2300 Griffin Road ,,,,,,,,,,
,,,Lakeland ,,FL,,33810-6760,,,,,,
,,,,,,,,,,,,,
M,,,Plantation Towne Square ,,,,,,Jamie W Laviolette ,Vincent W. Harris ,(954) 327 - 9705,Pharmacy,Broward 
0703,,,6921 West Broward Blvd ,,,,,,,,,Liquor Store,
,,,Plantation ,,FL,,33317-2902,,,,,,
,,,,,,,,,,,,,
M,,,Melbourne Shopping Center ,,,,,,David J. Tapia ,Dennis C Broughton ,(321) 727 - 8085,Pharmacy,Brevard 
0704,,,1411 South Babcock Street ,,,,,,,,,,
,,,Melbourne ,,FL,,32901-3024,,,,,,
,,,,,,,,,,,,,
L,,,Pinellas Shopping Center ,,,,,,Joseph V. Taylor ,Kerry S Harrison ,(727) 518 - 7747,Pharmacy,Pinellas 
0705,,,857 West Bay Drive ,,,,,,,,,Liquor Store,
,,,Largo ,,FL,,33770-3221,,,,,,
,,,,,,,,,,,,,
A,,,Golden Park Village ,,,,,,Jasmin Ovcina ,Carter P. Vaverek ,(770) 614 - 7700,Pharmacy,Hall 
0706,,,4840 Golden Parkway ,,,,,,,,,,
,,,Buford ,,GA,,30518-5843,,,,,,
,,,,,,,,,,,,,
J,,,Columbia Promenade ,,,,,,Wyatte L. Osteen ,Leighton A. Hall ,(407) 933 - 0367,Pharmacy,Osceola 
0707,,,1910 N. John Young Parkway ,,,,,,,,,,
,,,Kissimmee ,,FL,,34741-3221,,,,,,
,,,,,,,,,,,,,
J,,,Reedy Branch Commons ,,,,,,Stephan M. Walker ,Kristi King ,(904) 538 - 3851,Pharmacy,Duval 
0708,,,10920 Baymeadows Road ,,,,,,,,,Liquor Store,
,,,Jacksonville ,,FL,,32256-4570,,,,,,
,,,,,,,,,,,,,
L,,,Lakewood Ranch Town Center ,,,,,,Joseph V. Taylor ,John K. Kisgen ,(941) 907 - 6600,Pharmacy,Manatee 
0709,,,8330 Market Street ,,,,,,,,,Liquor Store,
,,,Bradenton ,,FL,,34202-5137,,,,,,
,,,,,,,,,,,,,
J,,,Publix @ Lake Harris ,,,,,,David W. Currey ,Aaron T. Masilunis ,(352) 787 - 0440,Pharmacy,Lake 
0710,,,27615 U.s. Highway 27 ,,,,,,,,,Liquor Store,
,,,Leesburg ,,FL,,34748-9396,,,,,,
,,,,,,,,,,,,,
A,,,Hickory Flat Village ,,,,,,Jasmin Ovcina ,Ryan K. Meissner ,(770) 345 - 8600,Pharmacy,Cherokee 
0711,,,"6175 Hickory Flat Highway, Suite 140 ",,,,,,,,,,
,,,Canton ,,GA,,30115-7210,,,,,,
,,,,,,,,,,,,,
L,,,Goolsby Point Shopping Center ,,,,,,Ernest P. Helm ,Daniel L. Cline Sr ,(813) 672 - 4353,Pharmacy,Hillsborough 
0712,,,11667 Boyette Road ,,,,,,,,,,
,,,Riverview ,,FL,,33569-5531,,,,,,
,,,,,,,,,,,,,
J,,,Windsor Commons Shopping Center ,,,,,,Stephan M. Walker ,Scott B. Mcgee ,(904) 223 - 0554,Pharmacy,Duval 
0713,,,4765 Hodges Blvd ,,,,,,,,,,
,,,Jacksonville ,,FL,,32224-5280,,,,,,
,,,,,,,,,,,,,
M,,,Baypoint ,,,,,,Jerry D. Reed ,Paul A. Acosta ,(305) 573 - 8601,Pharmacy,Dade 
0714,,,4870 Biscayne Boulevard ,,,,,,,,,,
,,,Miami ,,FL,,33137-3215,,,,,,
,,,,,,,,,,,,,
M,,,Publix @ Oakbridge ,,,,,,Jamie W Laviolette ,Kristen C. Crapo ,(954) 961 - 0717,Pharmacy,Broward 
0715,,,3102 Griffin Road ,,,,,,,,,,
,,,Ft. Lauderdale ,,FL,,33312-6286,,,,,,
,,,,,,,,,,,,,
J,,,Julington Village ,,,,,,Stephan M. Walker ,Kristi King ,(904) 230 - 3201,Pharmacy,St. Johns 
0716,,,"450 State Road 13, Suite 109 ",,,,,,,,,,
,,,St. Johns ,,FL,,32259-3861,,,,,,
,,,,,,,,,,,,,
A,,,The Village ,,,,,,Jasmin Ovcina ,Carter P. Vaverek ,(770) 538 - 0665,,Hall 
0717,,,1236 Thompson Bridge Road ,,,,,,,,,,
,,,Gainesville ,,GA,,30501-1708,,,,,,
,,,,,,,,,,,,,
A,,,Chastain Square ,,,,,,Aissata Deme ,James W. Gehring ,(404) 843 - 4353,Pharmacy,Fulton 
0718,,,"4279 Roswell Road, Suite 300 ",,,,,,,,,,
,,,Atlanta ,,GA,,30342-3769,,,,,,
,,,,,,,,,,,,,
A,,,Peachtree Battle ,,,,,,Aissata Deme ,James W. Gehring ,(404) 869 - 6556,,Fulton 
0719,,,2365 Peachtree Road ,,,,,,,,,,
,,,Atlanta ,,GA,,30305-4147,,,,,,
,,,,,,,,,,,,,
A,,,West Paces Ferry ,,,,,,Aissata Deme ,James W. Gehring ,(404) 848 - 1610,,Fulton 
0720,,,1250 West Paces Ferry Road ,,,,,,,,,,
,,,Atlanta ,,GA,,30327-2306,,,,,,
,,,,,,,,,,,,,
A,,,Alpharetta Commons ,,,,,,Jasmin Ovcina ,Courtney A. Holberg ,(770) 751 - 7991,Pharmacy,Fulton 
0721,,,4305 State Bridge Road ,,,,,,,,,,
,,,Alpharetta ,,GA,,30022-4471,,,,,,
,,,,,,,,,,,,,
A,,,Spalding Corners ,,,,,,Aissata Deme ,Matthew R. Dolan ,(770) 417 - 5155,,Fulton 
0722,,,7736 Spalding Drive ,,,,,,,,,,
,,,Norcross ,,GA,,30092-4207,,,,,,
,,,,,,,,,,,,,
A,,,Emory Commons ,,,,,,Jasmin Ovcina ,Roby B. Jewell ,(404) 638 - 6015,Pharmacy,De Kalb 
0723,,,2155 North Decatur Road ,,,,,,,,,,
,,,Decatur ,,GA,,30033-5307,,,,,,
,,,,,,,,,,,,,
A,,,Publix At Ponce ,,,,,,Jasmin Ovcina ,Roby B. Jewell ,(404) 892 - 9229,Pharmacy,Fulton 
0724,,,1001 Ponce De Leon ,,,,,,,,,,
,,,Atlanta ,,GA,,30306-4215,,,,,,
,,,,,,,,,,,,,
A,,,Sope Creek Crossing ,,,,,,Aissata Deme ,John P. Watterson ,(770) 612 - 5150,Pharmacy,Cobb 
0725,,,"2900 Delk Road,suite 1150 ",,,,,,,,,,
,,,Marietta ,,GA,,30067-5320,,,,,,
,,,,,,,,,,,,,
A,,,Tree Summit Village ,,,,,,Jasmin Ovcina ,Corwyn C. Ring ,(770) 813 - 7465,Pharmacy,Gwinnett 
0726,,,3870 Peachtree Industrial Boulevard ,,,,,,,,,,
,,,Duluth ,,GA,,30096-1422,,,,,,
,,,,,,,,,,,,,
J,,,Town & Country Shopping Center ,,,,,,Stephan M. Walker ,Barry M. Rickelman ,(386) 312 - 8305,Pharmacy,Putnam 
0727,,,171 Town & Country Drive ,,,,,,,,,,
,,,Palatka ,,FL,,32177-3962,,,,,,
,,,,,,,,,,,,,
M,,,Shoppes At Beacon Light ,,,,,,Jamie W Laviolette ,John M. Kalis ,(954) 784 - 3011,,Broward 
0728,,,2450 North Federal Highway ,,,,,,,,,,
,,,Lighthouse Point ,,FL,,33064-6854,,,,,,
,,,,,,,,,,,,,
A,,,Paradise Crossing ,,,,,,Aissata Deme ,Kourosh Noorbehesht ,(770) 920 - 3471,Pharmacy,Douglas 
0730,,,2675 Lee Road ,,,,,,,,,,
,,,Lithia Springs ,,GA,,30122-3356,,,,,,
,,,,,,,,,,,,,
L,,,Kings Crossing ,,,,,,Ernest P. Helm ,Daniel L. Cline Sr ,(813) 633 - 3440,Pharmacy,Hillsborough 
0732,,,4854 Sun City Center Blvd ,,,,,,,,,,
,,,Sun City Center ,,FL,,33573-6281,,,,,,
,,,,,,,,,,,,,
J,,,Heather Island Plaza ,,,,,,David W. Currey ,Darren T. Steffy ,(352) 687 - 8200,Pharmacy,Marion 
0733,,,"7578 S.e. Maricamp Road, Suite 100 ",,,,,,,,,,
,,,Ocala ,,FL,,34472-4279,,,,,,
,,,,,,,,,,,,,
L,,,Venice Commons ,,,,,,Marsha C. Singh ,Scott M. Kiesel ,(941) 480 - 0779,Pharmacy,Sarasota 
0734,,,1445 East Venice Avenue ,,,,,,,,,Liquor Store,
,,,Venice ,,FL,,34292-3064,,,,,,
,,,,,,,,,,,,,
J,,,Springhill Commons ,,,,,,David W. Currey ,Jeffrey W. Thompson ,(352) 375 - 1285,Pharmacy,Alachua 
0735,,,9200 N.w. 39th Avenue ,,,,,,,,,,
,,,Gainesville ,,FL,,32606-7331,,,,,,
,,,,,,,,,,,,,
J,,,Middleburg Crossing ,,,,,,Stephan M. Walker ,Bryan P. Miller ,(904) 291 - 5123,Pharmacy,Clay 
0736,,,2640 Blanding Boulevard ,,,,,,,,,,
,,,Middleburg ,,FL,,32068-9107,,,,,,
,,,,,,,,,,,,,
L,,,Olde Village Publix ,,,,,,Marsha C. Singh ,Jack L. Drew ,(941) 473 - 5441,Pharmacy,Sarasota 
0737,,,55 N. Indiana Avenue ,,,,,,,,,Liquor Store,
,,,Englewood ,,FL,,34223-2944,,,,,,
,,,,,,,,,,,,,
M,,,Post Commons Shopping Center ,,,,,,David J. Tapia ,Dennis C Broughton ,(321) 242 - 2678,Pharmacy,Brevard 
0738,,,"4100 North Wickham Road, Suite 109 ",,,,,,,,,Liquor Store,
,,,Melbourne ,,FL,,32935-2487,,,,,,
,,,,,,,,,,,,,
M,,,North Delray Commons ,,,,,,Timothy J. Redding ,Joshua F. Tenore ,(561) 272 - 9460,Pharmacy,Palm Beach 
0739,,,555 Ne 5th Ave ,,,,,,,,,,
,,,Delray Beach ,,FL,,33483-5634,,,,,,
,,,,,,,,,,,,,
L,,,Publix @ Fort Myers Beach ,,,,,,Marsha C. Singh ,Bryan J. Lanzilotta ,(239) 463 - 0378,,Lee 
0740,,,4791 Estero Boulevard ,,,,,,,,,,
,,,Ft. Myers Beach ,,FL,,33931-3923,,,,,,
,,,,,,,,,,,,,
J,,,Plaza Venezia ,,,,,,Wyatte L. Osteen ,Mark G. Buckner ,(407) 226 - 3315,Pharmacy,Orange 
0741,,,7640 Sand Lake Road ,,,,,,,,,,
,,,Orlando ,,FL,,32819-5112,,,,,,
,,,,,,,,,,,,,
J,,,Publix @ Palm Springs Crossing ,,,,,,Wyatte L. Osteen ,Nicolla D. Binford ,(407) 260 - 9973,Pharmacy,Seminole 
0742,,,"482 East Altamonte Drive, Suite 1005 ",,,,,,,,,Liquor Store,
,,,Altamonte Springs ,,FL,,32701-4604,,,,,,
,,,,,,,,,,,,,
M,,,Publix At Laguna Isles ,,,,,,Jamie W Laviolette ,Frank S. Ferraro ,(954) 434 - 1668,Pharmacy,Broward 
0743,,,19441 Sheridan Street ,,,,,,,,,,
,,,Ft. Lauderdale ,,FL,,33332-1653,,,,,,
,,,,,,,,,,,,,
A,,,Salem Road Station ,,,,,,Jasmin Ovcina ,Janella R. Long ,(678) 342 - 0766,Pharmacy,Newton 
0744,,,13015 Brown Bridge Rd ,,,,,,,,,,
,,,Covington ,,GA,,30016-9111,,,,,,
,,,,,,,,,,,,,
L,,,Rivers Edge ,,,,,,Joseph V. Taylor ,Timothy J. Henning ,(941) 744 - 0866,Pharmacy,Manatee 
0746,,,5001 State Road 64 East ,,,,,,,,,,
,,,Bradenton ,,FL,,34208-5531,,,,,,
,,,,,,,,,,,,,
M,,,Publix Plaza ,,,,,,Jamie W Laviolette ,Vincent W. Harris ,(954) 472 - 5110,Pharmacy,Broward 
0747,,,225 S. Flamingo Road ,,,,,,,,,,
,,,Plantation ,,FL,,33325-2817,,,,,,
,,,,,,,,,,,,,
M,,,Publix @ Palm Aire ,,,,,,Jamie W Laviolette ,James Saul ,(954) 975 - 0119,Pharmacy,Broward 
0748,,,1140 Sw 36th Ave ,,,,,,,,,,
,,,Pompano Beach ,,FL,,33069-4835,,,,,,
,,,,,,,,,,,,,
M,,,Downtown Stuart Shopping Center ,,,,,,David J. Tapia ,Mark R. Boyden ,(772) 221 - 3922,,Martin 
0749,,,746 South Federal Highway ,,,,,,,,,,
,,,Stuart ,,FL,,34994-2937,,,,,,
,,,,,,,,,,,,,
M,,,Northridge Shopping Center ,,,,,,Jamie W Laviolette ,John M. Kalis ,(954) 491 - 9330,Pharmacy,Broward 
0750,,,1003 East Commercial Blvd. ,,,,,,,,,,
,,,Oakland Park ,,FL,,33334-3957,,,,,,
,,,,,,,,,,,,,
L,,,Oakhurst Plaza ,,,,,,Joseph V. Taylor ,Kerry S Harrison ,(727) 593 - 7794,,Pinellas 
0751,,,9201 Oakhurst Road ,,,,,,,,,,
,,,Seminole ,,FL,,33776-2158,,,,,,
,,,,,,,,,,,,,
A,,,Centre At Panola ,,,,,,Jasmin Ovcina ,Janella R. Long ,(770) 322 - 1890,Pharmacy,De Kalb 
0752,,,3045 Panola Rd ,,,,,,,,,,
,,,Lithonia ,,GA,,30038-2317,,,,,,
,,,,,,,,,,,,,
A,,,Highland Station ,,,,,,Aissata Deme ,Bruce C. Humphries ,(770) 434 - 6225,Pharmacy,Cobb 
0753,,,4480 S. Cobb Drive ,,,,,,,,,,
,,,Smyrna ,,GA,,30080-6990,,,,,,
,,,,,,,,,,,,,
L,,,Shoppes Of Citrus Park ,,,,,,Ernest P. Helm ,Christopher J. Gordon ,(813) 926 - 6664,Pharmacy,Hillsborough 
0754,,,7835 Gunn Highway ,,,,,,,,,Liquor Store,
,,,Tampa ,,FL,,33626-1611,,,,,,
,,,,,,,,,,,,,
L,,,Port Charlotte Crossing ,,,,,,Marsha C. Singh ,Randall A Williams ,(941) 629 - 1100,Pharmacy,Charlotte 
0755,,,4265 Tamiami Trail ,,,,,,,,,,
,,,Port Charlotte ,,FL,,33980-2152,,,,,,
,,,,,,,,,,,,,
M,,,Abacoa Plaza ,,,,,,David J. Tapia ,Lillian L. Cook ,(561) 799 - 3181,Pharmacy,Palm Beach 
0756,,,"5500 Military Trail, Suite 25 ",,,,,,,,,,
,,,Jupiter ,,FL,,33458-2865,,,,,,
,,,,,,,,,,,,,
M,,,First Merritt Shopping Center ,,,,,,David J. Tapia ,Del R. Cragin ,(321) 452 - 0288,Pharmacy,Brevard 
0757,,,125 E. Merritt Island Causeway ,,,,,,,,,,
,,,Merritt Island ,,FL,,32952-3699,,,,,,
,,,,,,,,,,,,,
J,,,The Promenade ,,,,,,Wyatte L. Osteen ,Leighton A. Hall ,(321) 697 - 5487,Pharmacy,Osceola 
0758,,,841 Cypress Parkway ,,,,,,,,,,
,,,Poinciana ,,FL,,34759-3408,,,,,,
,,,,,,,,,,,,,
M,,,Weston Town Center ,,,,,,Jamie W Laviolette ,Frank S. Ferraro ,(954) 660 - 0322,Pharmacy,Broward 
0759,,,1601 Promenade Blvd ,,,,,,,,,,
,,,Weston ,,FL,,33326-3652,,,,,,
,,,,,,,,,,,,,
M,,,Cocoa Commons ,,,,,,David J. Tapia ,Del R. Cragin ,(321) 636 - 2583,Pharmacy,Brevard 
0760,,,"2301 State Road 524, Suite 150 ",,,,,,,,,,
,,,Cocoa ,,FL,,32926-5822,,,,,,
,,,,,,,,,,,,,
